listing_id,url,price_egp,location_text,type,ownership,area_sqm,bedrooms,bathrooms,furnished,payment_option,completion_status,amenities,amenities_count,city,district,price_per_sqm
503183867,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-220-m-smoha-sh-maometi-kamal-ID503183867.html,6500000.0,"Smoha, Alexandria",Apartment,Resale,220.0,4.0,4.0,No,Cash,Ready,,0,Alexandria,Smoha,29545.454545454544
502398616,https://www.dubizzle.com.eg/en/ad/one-bedroom-apartment-84-sqm-semi-finished-without-over-ID502398616.html,5200000.0,"O West Compound, 6th of October",Apartment,Resale,84.0,1.0,1.0,No,Installment,Off-plan,Security|Balcony,2,,6th of October,61904.76190476191
503200386,https://www.dubizzle.com.eg/en/ad/apartment-with-a-garden-in-dejoya-opposite-an-international-university-and-a-shopping-mall-ID503200386.html,6740000.0,"De Joya 4, R8",Apartment,Primary,136.0,2.0,1.0,Yes,Cash or Installment,Ready,Electricity Meter|Water Meter|Covered Parking|Built in Kitchen Appliances|Pets Allowed|Natural Gas,6,,R8,49558.82352941176
503201902,https://www.dubizzle.com.eg/en/ad/apartment-110-sq-m-for-sale-zizinia-open-view-south-of-abu-qir-street-ID503201902.html,4500000.0,"Zizinia, Alexandria",Apartment,Resale,110.0,2.0,1.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Pets Allowed|Natural Gas,6,Alexandria,Zizinia,40909.09090909091
503057906,https://www.dubizzle.com.eg/en/ad/private-studio-for-capture-delivery-for-immediate-best-space-70-meters-privado-%D8%A7%D8%B3%D8%AA%D8%AF%D9%8A%D9%88-%D9%84%D9%82%D8%B7%D9%87-%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D9%81%D9%88%D8%B1%D8%B1%D9%8A-%D8%A7%D9%81%D8%B6%D9%84-%D9%85%D8%B3%D8%A7%D8%AD%D9%87-70%D9%85%D8%AA%D8%B1-ID503057906.html,5300000.0,"Privado, Madinaty",Apartment,Resale,70.0,1.0,1.0,No,Installment,Ready,Electricity Meter|Water Meter|Landline|Pets Allowed|Natural Gas,5,,Madinaty,75714.28571428571
503189553,https://www.dubizzle.com.eg/en/ad/for-sale-apartment-falmanog-street-al-fath-ID503189553.html,6000000.0,"Fleming, Alexandria",Apartment,Resale,165.0,3.0,2.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Landline|Natural Gas,6,Alexandria,Fleming,36363.63636363636
502729491,https://www.dubizzle.com.eg/en/ad/luxurious-apartment-for-sale-off-ahmed-orabi-al-maa-ID502729491.html,4500000.0,"Mohandessin, Giza",Apartment,Primary,150.0,3.0,2.0,No,Cash,Ready,Electricity Meter|Water Meter|Covered Parking|Built in Kitchen Appliances|Pets Allowed|Natural Gas,6,Giza,Mohandessin,30000.0
503041226,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-mountain-view-icity-new-cairo-club-park-under-market-price-prime-location-ID503041226.html,7500000.0,"Mountain View iCity Compound, 5th Settlement",Apartment,Resale,155.0,3.0,3.0,No,Cash,Ready,Electricity Meter|Water Meter|Covered Parking|Landline|Pets Allowed|Natural Gas,6,,5th Settlement,48387.096774193546
503173171,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-130-m-sidi-bisher-sh-16-ID503173171.html,3700000.0,"Sidi Beshr, Alexandria",Apartment,Resale,130.0,3.0,1.0,No,Cash,Ready,Electricity Meter|Water Meter|Balcony|Landline|Natural Gas,5,Alexandria,Sidi Beshr,28461.53846153846
502529634,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-161m-palm-hills-alex-ID502529634.html,14500000.0,"Palm Hills Alexandria, Amreya",Apartment,Resale,161.0,3.0,3.0,No,Installment,Off-plan,Security|Electricity Meter|Water Meter|Balcony|Natural Gas,5,,Amreya,90062.11180124224
503206122,https://www.dubizzle.com.eg/en/ad/apartments-for-sale-in-installments-over-10-years-in-hadayek-october-zat-compound-ID503206122.html,7500000.0,"Zat, 6th of October",Apartment,Primary,184.0,4.0,3.0,No,Cash or Installment,Off-plan,Private Garden|Security|Balcony|Covered Parking|Pets Allowed|Pool,6,,6th of October,40760.86956521739
503057073,https://www.dubizzle.com.eg/en/ad/for-sale-a-fantastic-apartment-with-immediate-occupancy-in-the-heart-of-palm-parks-6th-of-october-city-in-a-prime-location-a-genuine-opportunity-ID503057073.html,8000000.0,"Palm Parks Compound, 6th of October",Apartment,Resale,90.0,1.0,1.0,Unknown,Installment,Ready,Security|Balcony|Covered Parking|Pets Allowed|Natural Gas,5,,6th of October,88888.88888888889
501860512,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-200-m-rushdy-syria-street-ID501860512.html,8500000.0,"Roushdy, Alexandria",Apartment,Resale,200.0,3.0,2.0,No,Cash,Ready,,0,Alexandria,Roushdy,42500.0
502993967,https://www.dubizzle.com.eg/en/ad/duplex-for-sale-with-a-prime-view-in-sarai-compound-new-cairo-with-the-longest-payment-plan-ID502993967.html,9400000.0,"Sarai, Mostakbal City",Duplex,Primary,205.0,4.0,3.0,No,Cash,Off-plan,,0,,Mostakbal City,45853.65853658537
503205566,https://www.dubizzle.com.eg/en/ad/ground-apartment-with-prime-view-in-allegria-ID503205566.html,26820000.0,"Allegria Residence, Sheikh Zayed",Apartment,Resale,210.0,3.0,4.0,No,Cash,Ready,Maids Room|Private Garden|Balcony|Pets Allowed,4,,Sheikh Zayed,127714.28571428571
503204831,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-a-prime-location-in-hadayek-october-with-a-distinctive-view-overlooking-the-landscape-ID503204831.html,3800000.0,"Hadayek October, Giza",Apartment,Primary,90.0,2.0,1.0,No,Installment,Off-plan,Private Garden|Security|Electricity Meter|Balcony|Covered Parking|Pets Allowed,6,Giza,Hadayek October,42222.22222222222
502957198,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-165m2-gleem-off-abu-qir-street-ID502957198.html,6000000.0,"Glim, Alexandria",Apartment,Resale,165.0,3.0,3.0,No,Cash,Ready,Water Meter|Natural Gas|Electricity Meter,3,Alexandria,Glim,36363.63636363636
503174027,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-gianaclis-220-sqm-abdel-moneim-el-dalil-st-ID503174027.html,8500000.0,"Gianaclis, Alexandria",Apartment,Resale,220.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Electricity Meter,3,Alexandria,Gianaclis,38636.36363636364
502924826,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-320-m-sohag-wait-arabic-text-%D8%A7%D9%84%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-320-%D9%85-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-%D8%A7%D9%84%D9%85%D8%B1%D8%A8%D8%B9-%D8%A7%D9%84%D8%B0%D9%87%D8%A8%D9%8A-ID502924826.html,14800000.0,"Smoha, Alexandria",Apartment,Resale,320.0,6.0,4.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Natural Gas,5,Alexandria,Smoha,46250.0
503207572,https://www.dubizzle.com.eg/en/ad/apartment-191-sqm-in-mini-compound-golden-pearl-fifth-district-homeland-city-opposite-palm-hills-compound-new-cairo-ID503207572.html,6240000.0,"Beit Al Watan, 5th Settlement",Apartment,Resale,191.0,3.0,3.0,No,Cash or Installment,Ready,,0,,5th Settlement,32670.15706806283
503205131,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-6th-of-october-city-gate-3-ID503205131.html,2200000.0,"Hadayek al-Ahram, Giza",Apartment,Primary,135.0,3.0,2.0,No,Cash,Ready,,0,Giza,Hadayek al-Ahram,16296.296296296296
503184087,https://www.dubizzle.com.eg/en/ad/a-distinctive-apartment-for-sale-in-wingate-with-ultra-luxurious-finishing-ID503184087.html,4500000.0,"Bolkly, Alexandria",Apartment,Resale,145.0,3.0,1.0,No,Cash,Ready,Water Meter|Elevator|Electricity Meter,3,Alexandria,Bolkly,31034.48275862069
503093655,https://www.dubizzle.com.eg/en/ad/for-sale-hadaek-october-ixora-compound-apartment-111-meter-infront-of-dreamland-ID503093655.html,4400000.0,"Ixora Compound, Hadayek October",Apartment,Primary,111.0,2.0,2.0,No,Cash or Installment,Off-plan,,0,,Hadayek October,39639.63963963964
503204465,https://www.dubizzle.com.eg/en/ad/last-unit-ready-to-move-1st-row-lagoon-with-only-5-dp-ID503204465.html,15000000.0,"Solana, Sheikh Zayed",Apartment,Primary,160.0,3.0,3.0,No,Cash or Installment,Ready,Private Garden|Security|Maids Room|Balcony|Built in Kitchen Appliances|Covered Parking,6,,Sheikh Zayed,93750.0
503205274,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-bloomfields-compound-mostakbal-city-immediate-delivery-ID503205274.html,7150000.0,"Bloomfields, Mostakbal City",Apartment,Resale,195.0,4.0,4.0,No,Cash,Ready,Pets Allowed|Covered Parking,2,,Mostakbal City,36666.666666666664
503207127,https://www.dubizzle.com.eg/en/ad/great-rental-opportunity-in-madinaty-b6-area-ID503207127.html,5400000.0,"Madinaty, Cairo",Apartment,Resale,96.0,2.0,2.0,Yes,Cash,Ready,Water Meter|Natural Gas|Landline|Electricity Meter,4,Cairo,Madinaty,56250.0
503200976,https://www.dubizzle.com.eg/en/ad/roof-studio-for-sale-in-palm-parks-palm-hills-sheikh-zayed-80-sqm-120-sqm-roof-super-lux-ID503200976.html,8000000.0,"Palm Parks Compound, 6th of October",Studio,Resale,80.0,1.0,1.0,No,Cash or Installment,Ready,Private Garden|Electricity Meter|Water Meter|Pets Allowed|Natural Gas|Pool,6,,6th of October,100000.0
502916291,https://www.dubizzle.com.eg/en/ad/%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-420-%D9%85-150-%D9%85-%D8%AC%D8%A7%D8%B1%D8%AF%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D9%86%D8%B1%D8%AC%D8%B3-5-%D9%81%D9%8A-%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D8%B9-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3-%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-ID502916291.html,13800000.0,"Al Narges, 5th Settlement",Duplex,Resale,570.0,6.0,3.0,No,Cash,Ready,,0,,5th Settlement,24210.526315789473
502677062,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-one-of-the-most-prestigious-areas-of-kafr-abdo-300-sqm-ID502677062.html,11250000.0,"Kafr Abdo, Alexandria",Apartment,Resale,300.0,3.0,4.0,Yes,Cash,Ready,,0,Alexandria,Kafr Abdo,37500.0
503172031,https://www.dubizzle.com.eg/en/ad/2-bedrooms-prime-location-corner-bahary-fully-finished-with-kitchen-and-one-master-bedroom-ready-to-move-apartment-for-sale-in-al-burouj-compound-ID503172031.html,4750000.0,"Al Burouj, Shorouk City",Apartment,Resale,135.0,2.0,2.0,No,Cash,Ready,Private Garden|Security|Balcony|Built in Kitchen Appliances|Covered Parking|Pool,6,,Shorouk City,35185.18518518518
503205267,https://www.dubizzle.com.eg/en/ad/by-installments-sky-house-260m-for-sale-in-karmell-compound-by-sodic-beverly-hills-sheikh-zayed-giza-ID503205267.html,20000000.0,"Karmell Compound, Sheikh Zayed",Penthouse,Resale,260.0,3.0,4.0,Yes,Installment,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,,Sheikh Zayed,76923.07692307692
503206533,https://www.dubizzle.com.eg/en/ad/penthouse-for-sale-at-a-bargain-price-160-metersopen-view-fully-finished-ready-to-move-in-fifth-square-compound-next-to-the-american-university-ID503206533.html,13400000.0,"Fifth Square Compound, 5th Settlement",Penthouse,Resale,160.0,2.0,3.0,No,Installment,Ready,Electricity Meter|Water Meter|Covered Parking|Landline|Pets Allowed|Natural Gas,6,,5th Settlement,83750.0
502179768,https://www.dubizzle.com.eg/en/ad/triplex-under-market-price-for-sale-ready-to-deliver-and-move-sodic-eastown-new-cairo-ID502179768.html,17000000.0,"Eastown Compound, 5th Settlement",Duplex,Resale,287.0,3.0,4.0,No,Cash,Ready,Private Garden|Electricity Meter|Covered Parking|Built in Kitchen Appliances|Pets Allowed|Pool,6,,5th Settlement,59233.44947735192
503083436,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-immediate-delivery-badya-palm-hills-prime-location-with-villa-view-ID503083436.html,11672522.0,"Badya Palm Hills Compound, 6th of October",Apartment,Resale,195.0,3.0,2.0,No,Installment,Ready,Private Garden|Security|Maids Room|Covered Parking|Pets Allowed|Pool,6,,6th of October,59859.08717948718
503170719,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-110-m-miami-mr-mohamed-awwad-jibreel-ID503170719.html,3250000.0,"Miami, Alexandria",Apartment,Resale,110.0,3.0,1.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Natural Gas,5,Alexandria,Miami,29545.454545454544
503204472,https://www.dubizzle.com.eg/en/ad/first-instalment-after-1-year-apartment-in-prime-location-ID503204472.html,8000000.0,"Mountain View iCity Compound, 6th of October",Apartment,Primary,120.0,2.0,3.0,Unknown,Cash or Installment,Off-plan,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6,,6th of October,66666.66666666667
503087287,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-with-a-monthly-installment-of-33000-in-a-prime-location-on-the-oasis-road-ID503087287.html,4400000.0,"Al Wahat Road, 6th of October",Apartment,Primary,124.0,2.0,2.0,No,Installment,Off-plan,Water Meter|Electricity Meter,2,,6th of October,35483.87096774193
503184624,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-135-m-laurane-mohamed-dri-ID503184624.html,4500000.0,"Laurent, Alexandria",Apartment,Resale,135.0,3.0,1.0,No,Cash,Ready,Water Meter|Natural Gas|Electricity Meter,3,Alexandria,Laurent,33333.333333333336
503182760,https://www.dubizzle.com.eg/en/ad/%D9%88%D8%AD%D8%AF%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B3%D8%A8%D9%88%D8%B1%D8%AA%D9%86%D8%AC-%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D8%BA%D8%B1%D9%81-%DA%A4%D9%8A%D9%88-%D9%85%D9%81%D8%AA%D9%88%D8%AD-%D8%B9%D9%84%D9%8A-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A8%D9%88%D8%B1-%D8%B3%D8%B9%D9%8A%D8%AF-ID503182760.html,8500000.0,"Sporting, Alexandria",Apartment,Resale,450.0,5.0,2.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Landline|Natural Gas,6,Alexandria,Sporting,18888.88888888889
503207400,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-hyde-park-with-the-lowest-down-payment-115m-semi-finished-in-greens-phase-%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%87%D8%A7%D9%8A%D8%AF-%D8%A8%D8%A7%D8%B1%D9%83-%D8%A8%D8%A3%D9%82%D9%84-%D9%85%D9%82%D8%AF%D9%85-115%D9%85-%D9%86%D8%B5-%D8%AA%D8%B4%D8%B7%D9%8A%D8%A8-%D9%81%D9%8A-%D9%85%D8%B1%D8%AD%D9%84%D9%87-%D8%AC%D8%B1%D9%8A%D9%86%D8%B2-ID503207400.html,13400000.0,"Hyde Park New Cairo Compound, 5th Settlement",Apartment,Resale,115.0,2.0,1.0,No,Installment,Off-plan,Private Garden|Electricity Meter|Balcony|Covered Parking|Pets Allowed|Pool,6,,5th Settlement,116521.73913043478
503060732,https://www.dubizzle.com.eg/en/ad/apartment-sixth-floor-of-a-building-by-the-sea-for-sale-in-alexandria-palm-beach-beachfront-finish-turra-lux-%D8%B4%D9%82%D8%A9-%D8%B3%D8%A7%D8%AF%D8%B3-%D8%B9%D9%85%D8%A7%D8%B1%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A5%D8%B3%D9%83%D9%86%D8%AF%D8%B1%D9%8A%D8%A9-%D8%B4%D8%A7%D8%B7%D8%A6-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-%D8%AA%D8%B4%D8%B7%D9%8A%D8%A8-%D8%A7%D9%84%D8%AA%D9%80%D9%80%D9%80%D9%80%D9%80%D9%80%D9%80%D9%80%D9%80%D9%80%D9%80%D8%B1%D8%A7-%D9%84%D9%88%D9%83%D8%B3-ID503060732.html,1180000.0,"Nakheel, Alexandria",Apartment,Primary,100.0,2.0,1.0,No,Cash,Ready,Pets Allowed|Water Meter|Landline|Electricity Meter,4,Alexandria,Nakheel,11800.0
502878014,https://www.dubizzle.com.eg/en/ad/apartment-shot-for-sale-200m-wide-view-garden-but-at-a-very-special-price-%D8%B4%D9%82%D8%A9-%D9%84%D9%82%D8%B7%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-200%D9%85-%D9%81%D9%8A%D9%88-%D9%88%D8%A7%D8%A7%D8%A7%D9%8A%D8%AF-%D8%AC%D8%A7%D8%A7%D8%A7%D8%B1%D8%AF%D9%86-%D8%A8%D8%B3%D8%B9%D8%B1-%D9%85%D9%85%D9%8A%D8%B2-%D8%AC%D8%AF%D8%A7-ID502878014.html,9800000.0,"Madinaty, Cairo",Apartment,Primary,200.0,4.0,3.0,No,Cash,Ready,Private Garden|Security|Electricity Meter|Covered Parking|Pets Allowed|Pool,6,Cairo,Madinaty,49000.0
503206619,https://www.dubizzle.com.eg/en/ad/district-7-neighborhood-3-sheikh-zayed-city-egypt-ID503206619.html,8000000.0,"7th District, Sheikh Zayed",Apartment,Resale,210.0,3.0,2.0,No,Cash,Ready,Private Garden|Electricity Meter|Water Meter|Landline|Natural Gas,5,,Sheikh Zayed,38095.23809523809
503205007,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-a-prime-location-in-hadayek-october-with-a-distinctive-view-overlooking-the-landscape-ID503205007.html,4400000.0,"Hadayek October, Giza",Apartment,Primary,105.0,3.0,1.0,No,Installment,Off-plan,Private Garden|Security|Electricity Meter|Balcony|Covered Parking|Pets Allowed,6,Giza,Hadayek October,41904.76190476191
503205716,https://www.dubizzle.com.eg/en/ad/for-sale-151-sqm-finished-apartment-in-swan-lake-residence-compound-first-settlement-new-cairo-near-the-suez-road-and-ring-road-ID503205716.html,13000000.0,"Swan Lake Residences, 1st Settlement",Apartment,Resale,151.0,3.0,3.0,No,Installment,Ready,Electricity Meter|Water Meter|Covered Parking|Built in Kitchen Appliances|Pets Allowed|Natural Gas,6,,1st Settlement,86092.71523178808
503158995,https://www.dubizzle.com.eg/en/ad/apartment-190-in-rock-eden-compound-in-october-gardens-ID503158995.html,9000000.0,"Rock Eden, Hadayek October",Apartment,Resale,190.0,3.0,2.0,No,Cash,Ready,,0,,Hadayek October,47368.42105263158
503205152,https://www.dubizzle.com.eg/en/ad/apartment-176-sqm-in-beta-october-compound-launch-price-9-year-installments-near-fayoum-road-with-5-down-payment-ID503205152.html,8000000.0,"Beta Residence, 6th of October",Apartment,Primary,176.0,3.0,4.0,No,Cash or Installment,Off-plan,Security|Electricity Meter|Covered Parking|Built in Kitchen Appliances|Pets Allowed|Pool,6,,6th of October,45454.545454545456
503205603,https://www.dubizzle.com.eg/en/ad/ground-floor-apartment-for-sale-with-garden-ready-to-move-landscape-view-and-close-to-the-pool-in-stone-residence-fifth-settlement-new-cairo-ID503205603.html,7850000.0,"Stone Residence Compound, Katameya",Apartment,Resale,200.0,4.0,3.0,No,Cash,Ready,Private Garden|Security|Electricity Meter|Balcony|Pets Allowed|Pool,6,,Katameya,39250.0
502883030,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D8%B1%D9%88%D9%81-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-130%D9%85%D8%AA%D8%B1%D8%A7%D8%B3-40%D9%85-%D8%B3%D9%88%D8%A8%D8%B1-%D9%84%D9%88%D9%83%D8%B3-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%A8%D8%AA%D9%82%D8%B3%D9%8A%D9%85-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%82%D8%A8%D9%84-%D8%A8%D8%A7%D9%84%D9%87%D8%B6%D8%A8%D8%A9-%D8%A7%D9%84%D9%88%D8%B3%D8%B7%D9%89-ID502883030.html,2420000.0,"Al Hadaba Al Wosta, Mokattam",Apartment,Primary,130.0,2.0,2.0,Unknown,Installment,Ready,,0,,Mokattam,18615.384615384617
503204949,https://www.dubizzle.com.eg/en/ad/172m2-ground-floor-apartment-60m2-garden-immediate-delivery-prime-location-for-quick-sale-in-badya-palm-hills-new-october-compound-prime-location-ID503204949.html,5135000.0,"Badya Palm Hills Compound, 6th of October",Apartment,Resale,172.0,3.0,3.0,No,Cash or Installment,Ready,Security|Electricity Meter|Maids Room|Water Meter|Pets Allowed|Natural Gas,6,,6th of October,29854.6511627907
503072467,https://www.dubizzle.com.eg/en/ad/a-real-opportunity-to-live-within-a-fully-serviced-compound-with-practical-layout-and-competitive-price-with-rapid-handover-ID503072467.html,6000000.0,"Abha Hayah, Montazah",Apartment,Primary,170.0,3.0,3.0,No,Installment,Off-plan,Private Garden|Security|Balcony|Covered Parking|Pets Allowed|Pool,6,,Montazah,35294.117647058825
502986144,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-155m-kafr-abdu-mohammad-safwat-street-building-2011-all-balconies-open-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-155%D9%85-%D9%83%D9%81%D8%B1-%D8%B9%D8%A8%D8%AF%D9%88-%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%AD%D9%85%D8%AF-%D8%B5%D9%81%D9%88%D8%AA-%D9%85%D8%A8%D8%A7%D9%86%D9%89-2011-%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D9%85%D8%B7%D9%84%D8%A7%D8%AA-%D9%85%D9%81%D8%AA%D9%88%D8%AD%D8%A9-ID502986144.html,5550000.0,"Kafr Abdo, Alexandria",Apartment,Resale,160.0,3.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Covered Parking|Electricity Meter,4,Alexandria,Kafr Abdo,34687.5
503207329,https://www.dubizzle.com.eg/en/ad/ground-floor-155-sqm-150-sqm-garden-in-el-khamayel-ultra-super-lux-247-security-prime-near-mehwar-dahshour-luxury-living-or-investment-ID503207329.html,7900000.0,"El Khamayel Compound, Sheikh Zayed",Apartment,Resale,155.0,2.0,3.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Covered Parking|Pets Allowed,6,,Sheikh Zayed,50967.74193548387
502817089,https://www.dubizzle.com.eg/en/ad/low-price-apartment-for-sale-125-m-in-bloom-fields-2-bedroom-view-lagoon-ID502817089.html,4000000.0,"Bloomfields, Mostakbal City",Apartment,,125.0,2.0,3.0,No,Installment,Off-plan,,0,,Mostakbal City,32000.0
503204021,https://www.dubizzle.com.eg/en/ad/ready-to-move-159sqm43sqm-garden-panoramic-open-view-prime-location-in-heliopolis-district-el-shorouk-city-ID503204021.html,6240000.0,"Meraki Residence, Shorouk City",Apartment,Primary,159.0,2.0,2.0,No,Cash,Ready,Private Garden|Security|Electricity Meter|Water Meter|Covered Parking|Pets Allowed,6,,Shorouk City,39245.28301886792
503197265,https://www.dubizzle.com.eg/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B4%D9%82%D9%87-%D8%AC%D8%A7%D9%87%D8%B2%D8%A9-%D9%84%D9%84%D8%B3%D9%83%D9%86-%D9%85%D8%AA%D8%B4%D8%B7%D8%A8%D9%87-%D9%85%D8%B9-%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D8%B3%D9%85-marasem-%D9%81%D9%8A-%D8%A7%D9%84%D8%B4%D9%8A%D8%AE-%D8%B2%D8%A7%D9%8A%D8%AF-ID503197265.html,12008000.0,"MarVille New Zayed, Sheikh Zayed",Apartment,Primary,268.0,3.0,3.0,Unknown,Cash,Ready,Security|Balcony,2,,Sheikh Zayed,44805.97014925373
503207511,https://www.dubizzle.com.eg/en/ad/for-sale-at-the-lowest-price-apartment-181m-ready-to-move-in-palm-hills-new-cairo-fifth-settlement-ID503207511.html,8480000.0,"Palm Hills New Cairo Compound, 5th Settlement",Apartment,Resale,181.0,3.0,3.0,Unknown,Cash,Ready,Water Meter|Natural Gas|Landline,3,,5th Settlement,46850.82872928177
503191124,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-100-sqm-in-sidi-gaber-steps-from-abu-qir-st-ID503191124.html,3250000.0,"Sidi Gaber, Alexandria",Apartment,Resale,100.0,2.0,1.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Natural Gas,5,Alexandria,Sidi Gaber,32500.0
503203206,https://www.dubizzle.com.eg/en/ad/for-sale-3-bedrooms-apartment-by-100000-dp-limited-timeoffer-over-10-years-in-mountain-view-6-october-ID503203206.html,10500000.0,"Mountain View iCity Compound, 6th of October",Apartment,Primary,150.0,3.0,3.0,No,Installment,Off-plan,Electricity Meter|Maids Room|Water Meter|Built in Kitchen Appliances|Natural Gas|Pool,6,,6th of October,70000.0
502974210,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-special-price-mountain-view-icity-october-the-lake-phase-ID502974210.html,6000000.0,"Mountain View iCity Compound, 6th of October",Apartment,Resale,132.0,2.0,2.0,No,Installment,Ready,Security|Electricity Meter|Water Meter|Balcony|Pets Allowed|Pool,6,,6th of October,45454.545454545456
503174762,https://www.dubizzle.com.eg/en/ad/apartment-2-bedrooms-and-2-bathrooms-and-2-level-steps-from-the-sea-in-el-agamy-al-hamra-al-eskandaria-ID503174762.html,1180000.0,"Nakheel, Alexandria",Apartment,Primary,130.0,2.0,2.0,No,Cash,Ready,,0,Alexandria,Nakheel,9076.923076923076
207304503,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%AD%D9%8A-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3-%D8%B9%D9%82%D8%AF-%D8%AA%D8%A7%D9%86%D9%8A-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D9%81%D9%8A%D9%84%D8%A7%D8%AA-ID207304503.html,4120000.0,"5th District, 6th of October",Apartment,Primary,140.0,3.0,2.0,No,Cash,Ready,Balcony|Elevator,2,,6th of October,29428.571428571428
