listing_id,url,price_egp,location_text,type,ownership,area_sqm,bedrooms,bathrooms,furnished,payment_option,completion_status,amenities,amenities_count
502931461,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-170m-bloomfields-mostakbal-city-installments-ID502931461.html,6500000.0,"Bloomfields, Mostakbal City",Apartment,Resale,170.0,3.0,3.0,No,Cash,Ready,,0
502750275,https://www.dubizzle.com.eg/en/ad/apartment-108-m2-in-sun-capital-compound-in-october-gardens-ID502750275.html,4400000.0,"Sun Capital, Hadayek October",Apartment,Resale,108.0,2.0,2.0,No,Cash,Ready,,0
502892030,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-r5-new-administrative-capital-garden-city-compound-opposite-the-iconic-tower-near-the-ring-road-fully-finished-immediate-d-ID502892030.html,14500000.0,"New Garden City, New Capital City",Apartment,Primary,192.0,3.0,2.0,No,Cash or Installment,Ready,Private Garden|Security|Maids Room|Balcony|Covered Parking|Pool,6
207286684,https://www.dubizzle.com.eg/en/ad/%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D8%AC%D8%A7%D8%B1%D8%AF%D9%8A%D9%86%D9%8A%D8%A7-%D9%87%D8%A7%D9%8A%D8%AA%D8%B3-ID207286684.html,6000000.0,"Gardenia Heights, 5th Settlement",Duplex,Primary,200.0,3.0,2.0,Yes,,Ready,Private Garden|Electricity Meter|Water Meter|Balcony|Built in Kitchen Appliances|Natural Gas,6
502677242,https://www.dubizzle.com.eg/en/ad/duplexta-500-m-on-masr-helwan-agricultural-street-al-mudiyya-ID502677242.html,15500000.0,"Maadi, Cairo",Duplex,Resale,500.0,4.0,3.0,Yes,Cash,Ready,,0
503088684,https://www.dubizzle.com.eg/en/ad/luxury-furnished-apartment-for-sale-in-uptown-cairo-mokattam-new-cairo-ID503088684.html,23000000.0,"Uptown Cairo, Mokattam",Apartment,Resale,240.0,3.0,3.0,Yes,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Covered Parking|Pets Allowed,6
503202943,https://www.dubizzle.com.eg/en/ad/excellent-opportunity-apartment-for-sale-camp-caesar-esna-street-ID503202943.html,3250000.0,"Camp Caesar, Alexandria",Apartment,Resale,100.0,2.0,1.0,No,Cash,Ready,Water Meter|Natural Gas|Balcony|Electricity Meter,4
503086346,https://www.dubizzle.com.eg/en/ad/265m-apartment-for-sale-in-beit-el-wattan-infront-of-mountain-view-i-city-october-and-october-plaza-sodic-with-installments-ID503086346.html,6500000.0,"Bait Al Watan Al Takmely, 6th of October",Apartment,Resale,265.0,3.0,3.0,No,Cash or Installment,Off-plan,,0
502927841,https://www.dubizzle.com.eg/en/ad/flexible-payment-plan-available-5-discount-5-down-payment-installments-up-to-10-years-ID502927841.html,4400000.0,"Hadayek October, Giza",Apartment,Primary,145.0,3.0,3.0,No,Cash or Installment,Off-plan,Private Garden|Security|Electricity Meter|Water Meter|Natural Gas|Pool,6
503206992,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-prime-location-in-8th-district-nasr-city-ID503206992.html,5094500.0,"Nasr City, Cairo",Apartment,Resale,150.0,3.0,1.0,No,Cash,Ready,Pets Allowed|Water Meter,2
503167920,https://www.dubizzle.com.eg/en/ad/apartment-for-resale-129-sqm-grand-view-ID503167920.html,6000000.0,"Grand View, Smoha",Apartment,Resale,129.0,2.0,2.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Natural Gas,5
503166678,https://www.dubizzle.com.eg/en/ad/for-sale-in-madinaty-b1-ultra-super-lux-apartment-with-open-view-at-a-special-price-near-services-ID503166678.html,7500000.0,"Madinaty, Cairo",Apartment,Resale,135.0,3.0,2.0,No,Cash,Ready,Electricity Meter|Water Meter|Balcony|Covered Parking|Pets Allowed|Natural Gas,6
502935357,https://www.dubizzle.com.eg/en/ad/apartment-180-sqm-in-tala-citycompound-in-oct-near-jameel-abdul-nasser-axis-and-near-mall-of-arabia-ID502935357.html,8000000.0,"Tala Compound, 6th of October",Apartment,Resale,180.0,3.0,3.0,No,Cash or Installment,Ready,,0
503062413,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-with-an-open-view-in-a-prime-location-on-makram-ebeid-extension-nasr-city-ID503062413.html,8500000.0,"Nasr City, Cairo",Apartment,Resale,200.0,3.0,2.0,No,Cash,Ready,,0
503086419,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-semi-finished-in-a-modern-tower-in-the-heart-of-dokki-close-to-all-amenities-and-services-ID503086419.html,9250000.0,"Dokki, Giza",Apartment,Resale,230.0,3.0,3.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Pets Allowed|Natural Gas,6
503207028,https://www.dubizzle.com.eg/en/ad/unmissable-opportunity-3150000-egp-apartment-in-green-square-mostakbal-city-ID503207028.html,3868000.0,"Green Square, Mostakbal City",Apartment,Resale,135.0,2.0,2.0,No,Cash,Ready,Private Garden|Security|Electricity Meter|Water Meter|Balcony|Natural Gas,6
502907594,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-ready-to-move-at-a-special-price-in-the-northern-expansions-ID502907594.html,3550000.0,"Northern Expansions, 6th of October",Apartment,Primary,160.0,3.0,3.0,No,Cash,Ready,Private Garden|Balcony|Built in Kitchen Appliances|Covered Parking|Pets Allowed|Pool,6
207298765,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%81%D9%89-%D9%85-%D8%A7%D9%84%D8%B9%D8%A8%D9%88%D8%B1-%D8%A7%D9%84%D8%AD%D9%8A-%D8%A7%D9%84%D8%AA%D8%A7%D8%B3%D8%B9-ID207298765.html,2800000.0,"Obour City, Cairo",Duplex,Primary,140.0,2.0,1.0,,,Ready,,0
502539644,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-behind-naia-west-and-front-of-sphinx-international-airport-lugar-ID502539644.html,7712108.0,"Lugar, Sheikh Zayed",Apartment,Primary,115.0,2.0,2.0,No,Cash,Ready,Security|Electricity Meter|Balcony|Covered Parking|Pets Allowed|Natural Gas,6
503203690,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-161-sqm-in-alex-start-compound-ID503203690.html,4500000.0,"Alex start, Smoha",Apartment,Resale,161.0,3.0,1.0,No,Installment,Ready,Security|Electricity Meter|Water Meter|Balcony|Natural Gas,5
503151690,https://www.dubizzle.com.eg/en/ad/apartment-ready-to-move-for-sale-at-very-prime-location-in-badya-palm-hills-ID503151690.html,5135000.0,"Badya Palm Hills Compound, 6th of October",Apartment,Resale,175.0,3.0,3.0,No,Cash,Ready,Maids Room|Pets Allowed,2
503201752,https://www.dubizzle.com.eg/en/ad/move-in-immediately-to-a-195-sqm-apartment-overlooking-the-sports-courts-and-next-to-the-compound-services-in-rock-eden-rock-eden-hadayek-al-ashga-ID503201752.html,7500000.0,"Rock Eden, Hadayek October",Apartment,Primary,195.0,3.0,3.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6
503187509,https://www.dubizzle.com.eg/en/ad/delivered-apartment-landscape-view-for-sale-with-installments-in-o-west-club-residence-ID503187509.html,10500000.0,"O West Compound, 6th of October",Apartment,Resale,152.0,3.0,3.0,No,Installment,Ready,Pets Allowed|Balcony,2
503205215,https://www.dubizzle.com.eg/en/ad/apartment-182-sqm-in-beta-october-compound-launch-price-9-year-installments-near-fayoum-road-with-5-down-payment-ID503205215.html,8179200.0,"Beta Residence, 6th of October",Apartment,Primary,182.0,3.0,4.0,No,Cash or Installment,Off-plan,Security|Electricity Meter|Covered Parking|Built in Kitchen Appliances|Pets Allowed|Pool,6
503200752,https://www.dubizzle.com.eg/en/ad/apartment-with-garden-for-sale-155-sqm-in-fifth-settlement-ready-to-move-finished-with-acs-ID503200752.html,15721080.0,"Fifth Square Compound, 5th Settlement",Apartment,Resale,155.0,2.0,2.0,No,Cash or Installment,Ready,Pool|Private Garden|Security|Covered Parking,4
503205525,https://www.dubizzle.com.eg/en/ad/october-gardens-near-capital-school-next-to-fayoum-road-ID503205525.html,4247000.0,"Green City, Hadayek October",Apartment,Primary,137.0,3.0,2.0,No,Cash or Installment,Ready,Electricity Meter|Water Meter|Covered Parking|Built in Kitchen Appliances|Pets Allowed|Natural Gas,6
503117106,https://www.dubizzle.com.eg/en/ad/translated-string-ID503117106.html,6500000.0,"ZED West Compound, Sheikh Zayed",Apartment,Primary,106.0,2.0,2.0,No,Cash,Off-plan,Private Garden|Electricity Meter|Water Meter|Covered Parking|Pets Allowed|Pool,6
503206190,https://www.dubizzle.com.eg/en/ad/duplex-with-garden-for-sale-in-installments-in-vida-compound-hadayek-october-at-a-special-price-ID503206190.html,5160000.0,"Vida Residence, Hadayek October",Duplex,Resale,170.0,3.0,3.0,No,Cash or Installment,Off-plan,Private Garden|Security|Balcony|Covered Parking|Pets Allowed|Pool,6
503170759,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-170m-kafr-abdo-in-a-special-location-buildings-2004-licensed-open-views-ID503170759.html,4500000.0,"Kafr Abdo, Alexandria",Apartment,Resale,170.0,3.0,2.0,No,Cash,Ready,Electricity Meter|Water Meter|Covered Parking|Landline|Natural Gas,5
503185062,https://www.dubizzle.com.eg/en/ad/hot-deal-apartment-for-sale-in-installments-in-a-prestigious-compound-a-piece-of-rome-in-front-of-zayed-gate-4-in-october-city-ID503185062.html,5100000.0,"Nyoum October Compound, 6th of October",Apartment,Primary,72.0,1.0,2.0,No,Cash or Installment,Ready,Security|Electricity Meter|Balcony|Covered Parking|Pets Allowed|Pool,6
502757043,https://www.dubizzle.com.eg/en/ad/hot-deal-hyde-park-duplex-177m-garden-rtm-ID502757043.html,13400000.0,"Hyde Park New Cairo Compound, 5th Settlement",Duplex,Resale,177.0,2.0,3.0,No,Cash or Installment,Ready,Private Garden|Security|Covered Parking,3
502527834,https://www.dubizzle.com.eg/en/ad/fully-finished-apartment-prime-view-in-swan-lake-next-to-palm-parks-ID502527834.html,11160000.0,"Swan Lake West, Sheikh Zayed",Apartment,Resale,199.0,3.0,3.0,No,Cash,Ready,Private Garden|Security|Electricity Meter|Balcony|Covered Parking|Pets Allowed,6
502846141,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-120-sqm-45th-street-second-row-from-the-sea-ID502846141.html,4500000.0,"Miami, Alexandria",Apartment,Resale,120.0,2.0,1.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Natural Gas|Elevator,6
501629308,https://www.dubizzle.com.eg/en/ad/apartment-prime-location-and-overlooking-landscape-in-eastown-compound-new-cairo-ID501629308.html,14500000.0,"Eastown Compound, 5th Settlement",Apartment,Resale,156.0,2.0,3.0,No,Cash,Ready,,0
502972950,https://www.dubizzle.com.eg/en/ad/fully-finished-apartment-165sqm-for-sale-in-badya-compound-october-launch-price-with-12-year-installments-one-of-palm-hills-prime-projects-ID502972950.html,13500000.0,"Badya Palm Hills Compound, 6th of October",Apartment,Primary,165.0,3.0,3.0,No,Cash or Installment,Off-plan,Electricity Meter|Water Meter|Covered Parking|Built in Kitchen Appliances|Pets Allowed|Pool,6
503184203,https://www.dubizzle.com.eg/en/ad/a-distinctive-apartment-for-sale-in-a-strategic-location-super-lux-finishing-a-great-deal-ID503184203.html,2400000.0,"Smoha, Alexandria",Apartment,Resale,81.0,2.0,1.0,No,Cash,Ready,Water Meter|Natural Gas|Electricity Meter,3
503190940,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-153-sq-m-alex-west-ID503190940.html,8335000.0,"Alex West, Agami",Apartment,Primary,153.0,3.0,1.0,No,Installment,Off-plan,,0
503206402,https://www.dubizzle.com.eg/en/ad/am%D9%8A%D8%B2-%D8%B4%D9%82%D8%A9-%D9%83%D9%88%D8%B1%D9%86%D8%B1-%D8%A8%D8%AC%D8%A7%D8%B1%D8%AF%D9%86-%D9%81%D9%89-%D8%B3%D8%B1%D8%A7%D9%89-%D9%85%D8%AA%D8%B4%D8%B7%D8%A8%D8%A9-ID503206402.html,7000000.0,"Sarai, Mostakbal City",Apartment,Resale,166.0,3.0,2.0,,Cash,Ready,,0
503067153,https://www.dubizzle.com.eg/en/ad/own-your-home-in-alex-west-refined-living-with-strong-investment-value-ID503067153.html,5954000.0,"Alex West, Agami",Apartment,Primary,111.0,2.0,1.0,No,Installment,Off-plan,Private Garden|Security|Balcony|Covered Parking|Pets Allowed|Pool,6
503200628,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-al-hayy-al-thani-wait-arabic-specifics-the-string-is-arabic-%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D9%8A-%D8%A7%D9%84%D8%AA%D8%A7%D8%B3%D8%B9-%D8%A8%D9%8A%D8%AA-%D8%A7%D9%84%D9%88%D8%B7%D9%86-6-%D8%A7%D9%83%D8%AA%D9%88%D8%A8%D8%B1-%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D9%81%D9%88%D8%B1%D9%8A-%D8%A7%D8%B1%D8%AE%D8%B5-%D8%B3%D8%B9%D8%B1-%D9%85%D8%AA%D8%B1-%D9%88-%D8%A7%D9%82%D9%84-%D9%85%D9%82%D8%AF%D9%85-%D9%88-%D8%AA%D8%B3%D9%87%D9%8A%D9%84%D8%A7%D8%AA-%D8%AA%D8%B5%D9%84-%D9%8412-%D8%B4%D9%87%D8%B1-ID503200628.html,4120000.0,"9th District, 6th of October",Apartment,Primary,210.0,4.0,3.0,No,Installment,Ready,,0
503204571,https://www.dubizzle.com.eg/en/ad/studio-for-sale-invest-in-pounds-and-receive-your-profits-in-dollars-studio-for-sale-in-installments-in-cairo-october-near-the-grand-museum-ID503204571.html,3700000.0,"Pyramids Wales Compound, 6th of October",Studio,Primary,57.0,1.0,1.0,No,Cash or Installment,Off-plan,Security|Electricity Meter|Balcony|Covered Parking|Pets Allowed|Pool,6
503204903,https://www.dubizzle.com.eg/en/ad/for-sale-apartment-180m-sea-view-corner-direct-on-the-lagoon-in-mountain-view-city-october-compound-ID503204903.html,10500000.0,"Mountain View iCity Compound, 6th of October",Apartment,Resale,180.0,3.0,3.0,No,Installment,Off-plan,Security|Balcony|Covered Parking|Pets Allowed|Pool,5
503071203,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-beit-al-watan-8th-district-1775-square-meters-3-bedrooms-3-bathrooms-reception-and-terrace-semi-finished-rtm-ID503071203.html,6240000.0,"Beit Al Watan, 5th Settlement",Apartment,Primary,177.0,3.0,3.0,No,Cash,Ready,Private Garden|Security|Balcony|Covered Parking|Pets Allowed|Elevator,6
503059279,https://www.dubizzle.com.eg/en/ad/an-attic-apartment-with-a-roof-terrace-in-alexandria-palm-beach-near-the-main-street-a-great-residential-location-ID503059279.html,890000.0,"Nakheel, Alexandria",Apartment,Primary,180.0,2.0,1.0,No,Cash,Ready,Pets Allowed|Water Meter|Landline|Electricity Meter,4
503162973,https://www.dubizzle.com.eg/en/ad/luxury-apartment-for-sale-in-laurens-185m-steps-from-the-sea-and-a-distinctive-internal-division-ID503162973.html,6000000.0,"Laurent, Alexandria",Apartment,Resale,185.0,3.0,3.0,No,Cash,Ready,,0
502858717,https://www.dubizzle.com.eg/en/ad/or-sale-cash-apartment-in-prime-b8-madinaty-at-a-hot-deal-price-ID502858717.html,8700000.0,"Madinaty, Cairo",Apartment,Resale,168.0,3.0,3.0,No,Cash,Ready,,0
503039735,https://www.dubizzle.com.eg/en/ad/your-opportunity-to-own-an-excellent-investment-and-residential-site-in-one-of-mustafa-kamals-best-projects-opportunity-to-own-in-an-excellent-investment-and-residential-site-in-one-of-mustafa-kamals-best-projects-ID503039735.html,3500000.0,"Mandara, Alexandria",Apartment,Primary,151.0,2.0,2.0,No,Installment,Ready,Private Garden|Security|Balcony|Covered Parking|Pets Allowed|Pool,6
503081292,https://www.dubizzle.com.eg/en/ad/192-sqm-fully-finished-apartment-ready-to-move-in-the-heart-of-the-new-capital-in-the-new-garden-city-compound-ID503081292.html,7500000.0,"New Garden City, New Capital City",Apartment,Primary,192.0,3.0,2.0,No,Cash,Ready,Private Garden|Security|Covered Parking|Pets Allowed|Pool,5
207204742,https://www.dubizzle.com.eg/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%83-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1%D9%87-%D8%A8%D8%A7%D8%A8%D8%B1%D8%A7%D8%AC-%D8%A7%D9%84%D9%85%D8%A7%D9%86%D8%B3%D8%AA%D8%B1%D9%84%D9%8A-ID207204742.html,2150000.0,"Giza District, Giza",Apartment,Resale,100.0,2.0,1.0,,Cash,Ready,Natural Gas|Elevator|Landline|Electricity Meter,4
503201736,https://www.dubizzle.com.eg/en/ad/a-distinctive-apartment-for-sale-in-a-strategic-location-ultra-super-lux-finishing-a-great-deal-ID503201736.html,3700000.0,"Miami, Alexandria",Apartment,Resale,150.0,4.0,1.0,No,Cash,Ready,Water Meter|Natural Gas|Electricity Meter,3
503207331,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-ready-to-move-fully-finished-opportunity-for-investment-or-residence-managed-by-marriott-directly-on-al-thawra-heliopolis-ID503207331.html,15000000.0,"Marriott Residence, Heliopolis",Hotel Apartment,Primary,187.0,3.0,3.0,,Cash,Ready,Private Garden|Security|Balcony|Covered Parking|Pets Allowed|Pool,6
503205195,https://www.dubizzle.com.eg/en/ad/ready-to-move-fully-finished-ultra-super-luxurious-in-the-heart-of-the-new-administrative-capital-minutes-from-the-government-district-the-ID503205195.html,3600000.0,"New Garden City, New Capital City",Apartment,Primary,125.0,2.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Security|Electricity Meter,4
503198504,https://www.dubizzle.com.eg/en/ad/the-system-instruction-requires-translation-to-opposite-language-the-input-is-arabic-so-translate-to-english-ID503198504.html,3426604.0,"Loaloa October, Hadayek October",Apartment,Primary,130.0,3.0,2.0,No,Cash or Installment,Off-plan,Pets Allowed|Covered Parking,2
207248292,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D8%A8%D8%B3%D9%8A%D8%AF%D9%89-%D8%A8%D8%B4%D8%B1-%D8%A7%D9%84%D8%AA%D8%B1%D8%A7%D9%85-%D8%A7%D9%84%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D9%88%D8%A7%D8%AA%D8%B3%D8%A7%D8%A8-%D9%81%D9%82%D8%B7-ID207248292.html,4500000.0,"Miami, Alexandria",Apartment,Resale,130.0,3.0,2.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Landline|Natural Gas,6
503131201,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-115m-corner-north-facing-diyarana-near-auc-fully-finished-delivery-3-years-5-years-installments-book-at-old-price-ID503131201.html,3125000.0,"3rd Settlement, New Cairo",Apartment,Resale,115.0,3.0,2.0,No,Installment,Ready,Private Garden|Security|Electricity Meter|Water Meter|Balcony|Elevator,6
502950757,https://www.dubizzle.com.eg/en/ad/residential-unit-for-sale-210-sq-m-smouha-kamal-el-din-salah-street-ID502950757.html,8500000.0,"Smoha, Alexandria",Apartment,Resale,210.0,3.0,3.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Covered Parking|Natural Gas,6
503202695,https://www.dubizzle.com.eg/en/ad/apartment-109m-for-sale-in-terrace-__-sheikh-zayed-ID503202695.html,7060000.0,"Terrace, Sheikh Zayed",Apartment,Resale,109.0,2.0,2.0,,Cash or Installment,Ready,Private Garden|Security|Electricity Meter|Water Meter|Balcony|Covered Parking,6
503174934,https://www.dubizzle.com.eg/en/ad/%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D8%A8%D8%AA%D8%B4%D8%B7%D9%8A%D8%A8-%D9%81%D8%A7%D8%AE%D8%B1-%D8%AC%D8%A7%D9%87%D8%B2%D8%A9-%D9%84%D9%84%D8%B3%D9%83%D9%86-%D9%81%D9%8A%D9%84%D9%8A%D8%AA-%D8%B3%D9%88%D8%AF%D9%8A%D9%83-%D8%B3%D9%88%D8%B1-%D8%A8%D8%B3%D9%88%D8%B1-%D9%85%D8%B9-%D9%85%D9%8A%D9%81%D9%8A%D8%AF%D8%A7-%D8%A8%D9%85%D9%82%D8%AF%D9%85-14-%D9%85%D9%84%D9%8A%D9%88%D9%86-ID503174934.html,14500000.0,"Villette Compound, 5th Settlement",Duplex,Primary,290.0,5.0,5.0,No,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6
503087526,https://www.dubizzle.com.eg/en/ad/172m-fully-finished-apartment-for-sale-in-calma-compound-in-the-heart-of-sheikh-zayed-with-installments-up-to-10-years-ID503087526.html,10500000.0,"Calma, Sheikh Zayed",Apartment,Primary,172.0,3.0,2.0,No,Installment,Off-plan,Security|Water Meter|Balcony|Covered Parking|Pets Allowed|Natural Gas,6
503060592,https://www.dubizzle.com.eg/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B4%D9%82%D8%A9-%D9%84%D9%82%D8%B7%D8%A9-%D8%A7%D9%88%D9%84-%D8%B3%D9%83%D9%86-ID503060592.html,8600000.0,"Madinaty, Cairo",Apartment,Resale,101.0,2.0,2.0,No,Cash,Ready,,0
503195413,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-80-m-rashdi-syria-ID503195413.html,3700000.0,"Roushdy, Alexandria",Apartment,Resale,80.0,2.0,1.0,No,Cash,Ready,,0
502982512,https://www.dubizzle.com.eg/en/ad/penthouse-268-sqm-for-sale-fully-finished-with-air-conditioners-in-205-zayed-launch-price-with-6-year-installments-one-of-arkan-palm-prime-projects-ID502982512.html,47979000.0,"Arkan Palm 205, Sheikh Zayed",Penthouse,Primary,268.0,3.0,3.0,No,Cash or Installment,Off-plan,Electricity Meter|Water Meter|Built in Kitchen Appliances|Pets Allowed|Natural Gas|Pool,6
503206902,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-great-price-garden-view-ready-to-move-in-talaat-mostafa-two-rooms-91-square-meters-first-floor-in-madinaty-b6-ID503206902.html,4100000.0,"Madinaty, Cairo",Apartment,Resale,91.0,2.0,1.0,,Cash,Ready,Security|Electricity Meter|Water Meter|Balcony|Covered Parking|Pets Allowed,6
502968075,https://www.dubizzle.com.eg/en/ad/own-your-unit-now-in-one-of-the-best-king-maryout-sites-ID502968075.html,4750000.0,"King Mariout, Alexandria",Apartment,Primary,155.0,3.0,2.0,No,Installment,Ready,Private Garden|Security|Balcony|Covered Parking|Pets Allowed|Pool,6
502987693,https://www.dubizzle.com.eg/en/ad/sun-roof-apartment-for-sale-in-mountain-view-icity-market-price-ready-to-move-ID502987693.html,6900000.0,"Mountain View iCity Compound, 6th of October",Apartment,Resale,145.0,3.0,3.0,No,Installment,Ready,Security|Balcony,2
502663313,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-mountain-view-hyde-park-new-cairo-fully-furnished-by-lowest-price-ID502663313.html,12900000.0,"Mountain View Hyde Park Compound, 5th Settlement",Apartment,Resale,133.0,2.0,2.0,Yes,Cash,Ready,Private Garden|Electricity Meter|Covered Parking|Built in Kitchen Appliances|Natural Gas,5
502891704,https://www.dubizzle.com.eg/en/ad/apartment-180-m-in-blooming-compound-in-new-cairo-fifth-settlement-cairo-ID502891704.html,6240000.0,"Promenade New Cairo Compound, 5th Settlement",Apartment,Resale,180.0,3.0,2.0,No,Cash,Ready,,0
503066971,https://www.dubizzle.com.eg/en/ad/penthouse-for-sale-in-a-prime-location-ready-to-move-in-patio-oro-compound-new-cairo-ID503066971.html,16000000.0,"EL Patio ORO Compound, 5th Settlement",Penthouse,Resale,270.0,3.0,5.0,No,Cash,Ready,Private Garden|Security|Maids Room|Balcony|Built in Kitchen Appliances|Natural Gas,6
503201875,https://www.dubizzle.com.eg/en/ad/for-sale-an-apartment-130m-side-by-side-near-the-club-and-services-ID503201875.html,2150000.0,"Hadayek al-Ahram, Giza",Apartment,Primary,130.0,3.0,2.0,No,Cash,Ready,Water Meter|Covered Parking,2
503184384,https://www.dubizzle.com.eg/en/ad/less-than-half-price-apartment-with-private-garden-next-to-sodic-east-talala-compound-ID503184384.html,4100000.0,"Talala, New Heliopolis",Apartment,Primary,100.0,2.0,2.0,,Cash,Off-plan,,0
203482792,https://www.dubizzle.com.eg/en/ad/%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D8%B3%D9%83%D9%86%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%AA%D8%B3%D8%B9%D9%8A%D9%86-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A-%D8%A3%D9%85%D8%A7%D9%85-%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89-%D8%B4%D9%81%D8%A7-ID203482792.html,16000000.0,"1st Settlement, New Cairo",Duplex,Resale,555.0,6.0,4.0,Yes,Cash,Ready,Private Garden|Security|Central A/C & heating|Electricity Meter|Maids Room|Covered Parking,6
502957044,https://www.dubizzle.com.eg/en/ad/%D8%A3%D8%B1%D8%B6%D9%8A-%D9%85%D8%B1%D8%AA%D9%81%D8%B9-153%D9%85-%D8%A8%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D8%AE%D8%A7%D8%B5%D8%A9-%D9%85%D8%AF%D8%AE%D9%84-%D9%85%D8%B3%D8%AA%D9%82%D9%84-d122-%D8%A8%D9%8A%D8%AA-%D8%A7%D9%84%D9%88%D8%B7%D9%86-ID502957044.html,4800000.0,"Beit Al Watan, 5th Settlement",Apartment,Primary,153.0,3.0,2.0,No,Cash or Installment,Off-plan,Security|Electricity Meter|Water Meter|Balcony|Covered Parking|Pets Allowed,6
502624468,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-300-m2-sporting-ID502624468.html,5550000.0,"Sporting, Alexandria",Apartment,Resale,300.0,5.0,2.0,No,Cash,Ready,Water Meter|Natural Gas|Electricity Meter,3
503187048,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-131m-smouha-next-to-al-wakeel-hospital-steps-from-green-plaza-ID503187048.html,4500000.0,"Smoha, Alexandria",Apartment,Resale,131.0,3.0,2.0,No,Cash,Ready,Security|Elevator,2
503205994,https://www.dubizzle.com.eg/en/ad/for-sale-a-great-deal-in-fifth-settlement-fully-finished-ready-for-immediate-occupancy-and-furnished-in-the-most-prestigious-compound-address-east-ID503205994.html,7500000.0,"The Address East Compound, 5th Settlement",Apartment,Primary,140.0,3.0,3.0,,Cash,Ready,Private Garden|Security|Central A/C & heating|Balcony|Built in Kitchen Appliances|Covered Parking,6
503057046,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-210m-smoha-mustafa-kamel-street-open-views-ID503057046.html,8500000.0,"Smoha, Alexandria",Apartment,Resale,210.0,3.0,2.0,No,Cash,Ready,Security|Electricity Meter|Water Meter|Natural Gas|Elevator,5
503088563,https://www.dubizzle.com.eg/en/ad/for-sale-apartment-in-a-prime-location-new-zayed-sheikh-zayed-ID503088563.html,7300000.0,"Dejoya, Sheikh Zayed",Apartment,Primary,88.0,2.0,1.0,No,Cash or Installment,Off-plan,Private Garden|Security|Electricity Meter|Covered Parking|Pets Allowed|Pool,6
503205218,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-175-meters-in-madinaty-b1-ID503205218.html,8250000.0,"Madinaty, Cairo",Apartment,Resale,175.0,3.0,3.0,No,Cash,Ready,Water Meter|Private Garden|Electricity Meter,3
